-4.121771877830589403e+00	6.551560043049446946e+00	1.014215031538901712e+01	3.689881191106745177e+02	1.669999999999999900e-23	8.054697132828645408e+07	2.619747567520161624e+02
-4.158508683452235566e+00	6.623250920608462877e+00	1.020140244278503694e+01	3.604673106271455936e+02	1.669999999999999900e-23	7.868695123259669542e+07	2.728330241374449656e+02
-4.195291981887773858e+00	6.695152820989884290e+00	1.026036934143398760e+01	3.522048029152277877e+02	1.669999999999999900e-23	7.688331600072091818e+07	2.840869300370406449e+02
-4.232121200347382484e+00	6.767264382100183440e+00	1.031905086258531945e+01	3.441909178414585426e+02	1.669999999999999900e-23	7.513395297835361958e+07	2.957485238554858142e+02
-4.268995769879549762e+00	6.839584251916106972e+00	1.037744685643616727e+01	3.364164008431446860e+02	1.669999999999999900e-23	7.343684197308942676e+07	3.078301348797724017e+02
-4.305915125769362639e+00	6.912111088989407293e+00	1.043555717095585500e+01	3.288724141791503257e+02	1.669999999999999900e-23	7.179005378112742305e+07	3.203443761882608669e+02
-4.342878707298082119e+00	6.984843562008845375e+00	1.049338165227263886e+01	3.215505032568024149e+02	1.669999999999999900e-23	7.019174283672073483e+07	3.333041483808668772e+02
-4.379885957737760016e+00	7.057780349712224677e+00	1.055092014448354298e+01	3.144425853552687045e+02	1.669999999999999900e-23	6.864014475058580935e+07	3.467226433496616664e+02
-4.416936324253876833e+00	7.130920140663866036e+00	1.060817248969579651e+01	3.075409251970336868e+02	1.669999999999999900e-23	6.713357097736306489e+07	3.606133480022944013e+02
-4.454029257698820743e+00	7.204261632870904819e+00	1.066513852835423570e+01	3.008381233591701402e+02	1.669999999999999900e-23	6.567040628589600325e+07	3.749900479247375529e+02
-4.491164212567007041e+00	7.277803533641218792e+00	1.072181809917007733e+01	2.943270917028861504e+02	1.669999999999999900e-23	6.424910339571007341e+07	3.898668310628871723e+02
-4.528340647014541531e+00	7.351544559539706647e+00	1.077821103887914411e+01	2.880010468896107341e+02	1.669999999999999900e-23	6.286818156162924320e+07	4.052580913995495848e+02
-4.565558022736400545e+00	7.425483436133843540e+00	1.083431718237029351e+01	2.818534882235614418e+02	1.669999999999999900e-23	6.152622173699676245e+07	4.211785325572156466e+02
-4.602815804799249122e+00	7.499618897673956397e+00	1.089013636294054699e+01	2.758781880251105463e+02	1.669999999999999900e-23	6.022186447226279229e+07	4.376431713497680107e+02
-4.640113461639267634e+00	7.573949687021279686e+00	1.094566841212511576e+01	2.700691766882836760e+02	1.669999999999999900e-23	5.895380665316335112e+07	4.546673413560119457e+02
-4.677450464984019618e+00	7.648474555464114033e+00	1.100091315972488459e+01	2.644207298261341634e+02	1.669999999999999900e-23	5.772079869466471672e+07	4.722666964331475015e+02
-4.714826289913657043e+00	7.723192262744314363e+00	1.105587043346229592e+01	2.589273603490392475e+02	1.669999999999999900e-23	5.652164281172277033e+07	4.904572142483944504e+02
-4.752240414422523429e+00	7.798101576335954022e+00	1.111054005999617722e+01	2.535838008926898226e+02	1.669999999999999900e-23	5.535518918346251547e+07	5.092551995758233261e+02
-4.789692319687412159e+00	7.873201271784318500e+00	1.116492186402691900e+01	2.483849988463985312e+02	1.669999999999999900e-23	5.422033486789996177e+07	5.286772878253049157e+02
-4.827181489890735477e+00	7.948490132379300910e+00	1.121901566861114041e+01	2.433261031493351823e+02	1.669999999999999900e-23	5.311602091967244446e+07	5.487404483598801335e+02
-4.864707412146821675e+00	8.023966948984369907e+00	1.127282129520007636e+01	2.384024576130911726e+02	1.669999999999999900e-23	5.204123093241125345e+07	5.694619878076878194e+02
-4.902269576548323293e+00	8.099630520047487181e+00	1.132633856334237343e+01	2.336095907615815008e+02	1.669999999999999900e-23	5.099498882087852061e+07	5.908595533839682048e+02
-4.939867475810408415e+00	8.175479651007849569e+00	1.137956729152860724e+01	2.289432048630735892e+02	1.669999999999999900e-23	4.997635642675229907e+07	6.129511359826353782e+02
-4.977500605540943646e+00	8.251513154645669701e+00	1.143250729627117757e+01	2.243991713085548554e+02	1.669999999999999900e-23	4.898443250976349413e+07	6.357550735042138967e+02
-5.015168464056154463e+00	8.327729850749319596e+00	1.148515839246463166e+01	2.199735223902310679e+02	1.669999999999999900e-23	4.801835095301189274e+07	6.592900539311599459e+02
-5.052870552123430947e+00	8.404128565672870366e+00	1.153752039398181672e+01	2.156624430774279517e+02	1.669999999999999900e-23	4.707727896771534532e+07	6.835751183031804885e+02
-5.090606373256375328e+00	8.480708132727469817e+00	1.158959311266526981e+01	2.114622647341266770e+02	1.669999999999999900e-23	4.616041572180116922e+07	7.086296639200148775e+02
-5.128375433526425553e+00	8.557467391845262839e+00	1.164137635871894005e+01	2.073694584517746193e+02	1.669999999999999900e-23	4.526699088451538980e+07	7.344734472541668993e+02
-5.166177241288134603e+00	8.634405189112866807e+00	1.169286994137532432e+01	2.033806281998605812e+02	1.669999999999999900e-23	4.439626313125145435e+07	7.611265867468309807e+02
-5.204011307500561401e+00	8.711520377206442234e+00	1.174407366779458073e+01	1.994925078463218426e+02	1.669999999999999900e-23	4.354751949313047528e+07	7.886095658769908141e+02
-5.241877145338459165e+00	8.788811814754700080e+00	1.179498734408076466e+01	1.957019518844574861e+02	1.669999999999999900e-23	4.272007333276513964e+07	8.169432357792169341e+02
-5.279774270223849264e+00	8.866278366337684957e+00	1.184561077505432003e+01	1.920059304912423102e+02	1.669999999999999900e-23	4.191326326553167403e+07	8.461488180306484992e+02
-5.317702200047675909e+00	8.943918902774669277e+00	1.189594376342727422e+01	1.884015292845963643e+02	1.669999999999999900e-23	4.112645310658378154e+07	8.762479075079452286e+02
-5.355660454761543399e+00	9.021732300459744280e+00	1.194598611091545592e+01	1.848859372994270700e+02	1.669999999999999900e-23	4.035902924612487108e+07	9.072624747961511957e+02
-5.393648556525886484e+00	9.099717441539898033e+00	1.199573761764381707e+01	1.814564483870794334e+02	1.669999999999999900e-23	3.961040095489609987e+07	9.392148688739179079e+02
-5.431666029543561258e+00	9.177873213617832704e+00	1.204519808253001578e+01	1.781104537858577430e+02	1.669999999999999900e-23	3.887999876238440722e+07	9.721278195369550303e+02
-5.469712400125851914e+00	9.256198509807676444e+00	1.209436730294474138e+01	1.748454390339653912e+02	1.669999999999999900e-23	3.816727378294346482e+07	1.006024439909986540e+03
-5.507787196597895729e+00	9.334692228548071569e+00	1.214324507487375016e+01	1.716589793752071103e+02	1.669999999999999900e-23	3.747169671289758384e+07	1.040928228787327953e+03
-5.545889949199485081e+00	9.413353273408912258e+00	1.219183119310565111e+01	1.685487376695058117e+02	1.669999999999999900e-23	3.679275737442522496e+07	1.076863072897396705e+03
-5.584020190216464563e+00	9.492180553248651620e+00	1.224012545067619939e+01	1.655124584009825526e+02	1.669999999999999900e-23	3.612996340757378936e+07	1.113853249272332278e+03
-5.622177453733677055e+00	9.571172981798218515e+00	1.228812763953773057e+01	1.625479648817575651e+02	1.669999999999999900e-23	3.548283965987315774e+07	1.151923427267729039e+03
-5.660361275604192777e+00	9.650329477573443171e+00	1.233583755053982856e+01	1.596531587607754830e+02	1.669999999999999900e-23	3.485092807911638916e+07	1.191098670664710880e+03
-5.698571193639279109e+00	9.729648964123461141e+00	1.238325497267275210e+01	1.568260134023683179e+02	1.669999999999999900e-23	3.423378626795629412e+07	1.231404439888958450e+03
-5.736806747333852208e+00	9.809130369574816655e+00	1.243037969384919705e+01	1.540645719379896548e+02	1.669999999999999900e-23	3.363098705861552805e+07	1.272866593786305430e+03
